index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
5274,tm998188,More the Merrier,MOVIE,2021,,112,['comedy'],['ES'],,tt6925902,5.4,3080.0
5275,tm1036270,I Am All Girls,MOVIE,2021,,107,"['crime', 'drama', 'thriller']",['ZA'],,tt9013182,5.9,5704.0
5276,ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,54,['reality'],['FR'],2.0,tt14746934,7.4,593.0
5277,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0
5278,ts287802,Penguin Town,SHOW,2021,TV-G,30,"['documentation', 'drama', 'family', 'comedy']",['ZA'],1.0,tt14677850,7.9,824.0
5279,ts239188,Kitz,SHOW,2021,TV-MA,44,"['thriller', 'drama']","['AT', 'DE']",1.0,tt12104930,5.7,2302.0
5280,tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,['comedy'],[],,tt13935770,7.0,286.0
5281,ts308039,A Sinister Sect: Colonia Dignidad,SHOW,2021,,51,['documentation'],['DE'],1.0,,,
5282,ts283528,This Is Pop,SHOW,2021,TV-MA,44,"['music', 'documentation']",['CA'],1.0,tt14155414,6.9,1076.0
5283,tm991351,Pelé,MOVIE,2021,PG-13,108,"['documentation', 'sport']",['GB'],,tt13842562,7.0,4169.0
5284,tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['action', 'crime', 'drama', 'thriller']",['IN'],,tt10340562,7.2,9968.0
5285,tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,"['documentation', 'crime']",['GB'],,tt15085784,6.3,3123.0
5286,ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,24,"['action', 'scifi']",['US'],1.0,,,
5287,tm972519,Don't Kill Me,MOVIE,2021,,90,"['romance', 'fantasy', 'horror']",['IT'],,tt11116374,4.3,1611.0
5288,ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,,13,"['comedy', 'drama', 'romance']",['ES'],1.0,tt16156744,6.2,655.0
5289,tm1092892,Found,MOVIE,2021,PG,97,"['documentation', 'drama']","['US', 'CN']",,tt13622146,7.5,1145.0
5290,ts306068,Luna Park,SHOW,2021,TV-MA,50,"['drama', 'romance']",['IT'],1.0,tt15349110,6.4,691.0
5291,tm1040688,Three Songs for Benazir,MOVIE,2021,,22,['drama'],['AF'],,tt14608922,7.7,
5292,ts319412,Forecasting Love and Weather,SHOW,2022,TV-14,66,"['drama', 'romance']",['KR'],1.0,tt15140592,7.2,1016.0
5293,ts326955,The Fame Game,SHOW,2022,,47,['crime'],['IN'],1.0,,,
5294,tm998858,Brian Regan: On the Rocks,MOVIE,2021,,58,['comedy'],['US'],,tt13926994,6.9,601.0
5295,tm1000797,Ride or Die,MOVIE,2021,R,142,"['thriller', 'drama', 'romance']",['JP'],,tt14164234,5.5,1808.0
5296,tm362072,Monster,MOVIE,2021,R,98,"['drama', 'crime']","['CA', 'US']",,tt10229074,6.5,5574.0
5297,ts272366,Amend: The Fight for America,SHOW,2021,TV-MA,59,"['war', 'documentation', 'history']",['US'],1.0,tt13972246,7.8,1281.0
5298,ts271726,Go Dog Go,SHOW,2021,TV-Y,24,['animation'],['US'],2.0,tt10687202,7.2,179.0
5299,tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,"['drama', 'romance', 'scifi', 'animation', 'action']",['JP'],,tt13288678,6.6,1331.0
5300,tm433048,This Is the Night,MOVIE,2021,R,100,"['drama', 'comedy']",['US'],,tt8430548,5.5,556.0
5301,tm1031976,Dhamaka,MOVIE,2021,,104,"['thriller', 'crime', 'drama', 'action']",['IN'],,tt13510660,7.5,39620.0
5302,ts317526,Selling Tampa,SHOW,2021,TV-MA,40,['reality'],['US'],1.0,tt16227948,4.4,708.0
5303,tm1125844,The Whole Truth,MOVIE,2021,R,125,"['horror', 'thriller', 'drama']",['TH'],,tt15850662,5.1,3073.0
5304,ts284862,Zero Chill,SHOW,2021,,30,"['drama', 'comedy']",['GB'],1.0,,,
5305,ts258415,Elves,SHOW,2021,TV-14,24,"['fantasy', 'horror', 'thriller', 'family', 'drama', 'scifi']",['DK'],1.0,tt13231962,5.5,4075.0
5306,tm872108,A Week Away,MOVIE,2021,,94,"['drama', 'family', 'romance']",['US'],,tt11388278,5.7,4465.0
5307,tm985550,Crazy About Her,MOVIE,2021,,102,"['comedy', 'romance']",['ES'],,tt11698630,6.6,5435.0
5308,tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],,tt9845564,6.2,18840.0
5309,ts302653,Light the Night,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",['TW'],3.0,tt15808044,7.4,968.0
5310,ts330132,800 Meters,SHOW,2022,TV-MA,52,"['documentation', 'crime']",['ES'],1.0,tt13323170,6.9,459.0
5311,ts14520,Action Pack,SHOW,2022,TV-Y,28,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],1.0,tt15527308,6.5,66.0
5312,ts241296,Finding Ola,SHOW,2022,TV-14,53,"['comedy', 'drama']",[],1.0,tt12432642,7.6,1431.0
5313,tm1142517,The Witcher: Fireplace,MOVIE,2021,,59,[],['US'],,,,
5314,ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,2,"['animation', 'comedy', 'family']",['JP'],1.0,tt14202738,8.1,335.0
5315,ts282291,Generation 56K,SHOW,2021,TV-14,30,"['comedy', 'drama', 'romance']",['IT'],1.0,tt13524842,7.4,2317.0
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0
5317,ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,,12,"['comedy', 'drama']",['ES'],1.0,tt16259804,6.1,620.0
5318,tm1108621,Yara,MOVIE,2021,,95,"['drama', 'crime', 'thriller']",['IT'],,tt15655458,6.2,4205.0
5319,ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,45,"['drama', 'comedy']",['IN'],1.0,tt13282662,7.4,6162.0
5320,ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],1.0,tt14676004,7.3,1903.0
5321,ts308516,"Young, Famous & African",SHOW,2022,TV-MA,43,['reality'],['ZA'],1.0,tt15302054,4.6,354.0
5322,tm810494,The 8th Night,MOVIE,2021,,115,"['horror', 'thriller']",['KR'],,tt14781176,5.3,3181.0
5323,tm950444,Skater Girl,MOVIE,2021,PG,107,"['drama', 'family', 'sport']","['IN', 'US']",,tt6964940,6.6,4180.0
5324,tm894254,Penguin Bloom,MOVIE,2021,PG-13,95,['drama'],"['AU', 'US']",,tt6317656,6.8,9792.0
5325,ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,14,"['drama', 'romance']",['ES'],1.0,tt14675560,6.9,2609.0
5326,tm998726,Sentinelle,MOVIE,2021,,80,"['drama', 'thriller', 'action', 'crime']",['FR'],,tt11734264,4.7,7726.0
5327,ts104362,Kid Cosmic,SHOW,2021,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],3.0,tt9248538,7.9,1354.0
5328,ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,"['comedy', 'crime']",['IT'],1.0,tt16745502,6.8,900.0
5329,ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,48,['drama'],['JO'],1.0,tt10183912,7.4,5708.0
5330,tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,2022,,60,"['comedy', 'documentation']",['IT'],,tt18396984,5.5,54.0
5331,ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,41,['drama'],['PT'],1.0,tt13053042,7.4,631.0
5332,tm834847,Seal Team,MOVIE,2021,,101,"['comedy', 'animation']",['ZA'],,tt8456190,5.5,1240.0
5333,ts232506,50M2,SHOW,2021,TV-MA,49,"['comedy', 'drama', 'thriller', 'crime']",['TR'],1.0,tt11617848,6.9,5516.0
5334,ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,"['drama', 'music']",['CO'],1.0,tt17076336,6.3,28.0
5335,ts317720,Coming Out Colton,SHOW,2021,TV-MA,36,['reality'],['US'],1.0,tt14527650,6.7,1087.0
5336,tm1064532,Deep,MOVIE,2021,,101,"['scifi', 'thriller', 'drama']",['TH'],,tt14880258,4.8,1380.0
5337,ts312200,I Am Georgina,SHOW,2022,TV-14,41,['reality'],['ES'],1.0,tt15494864,3.9,2729.0
5338,tm1040671,Marilyn's Eyes,MOVIE,2021,,110,"['comedy', 'drama']",['IT'],,tt13313408,6.6,1215.0
5339,tm984155,The Devil Below,MOVIE,2021,R,89,"['horror', 'thriller']",['US'],,tt8299850,4.2,4093.0
5340,ts244930,Angry Birds: Summer Madness,SHOW,2022,TV-Y7,14,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],1.0,tt12027896,6.3,436.0
5341,tm996010,Still Out of My League,MOVIE,2021,,113,"['comedy', 'romance', 'drama']",['IT'],,tt14361314,5.4,729.0
5342,ts272939,The Lost Pirate Kingdom,SHOW,2021,TV-MA,43,"['documentation', 'drama', 'history']",['US'],1.0,tt14057360,6.6,2702.0
5343,tm1077201,Stuck Together,MOVIE,2021,,126,['comedy'],"['BE', 'FR']",,tt13834006,6.3,6699.0
5344,ts108621,Sky Rojo,SHOW,2021,TV-MA,27,"['action', 'crime', 'drama', 'thriller']",['ES'],3.0,tt8690776,6.5,8569.0
5345,ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,35,"['documentation', 'music']",['US'],1.0,tt18274456,7.0,94.0
5346,tm1171107,Surviving Paradise: A Family Tale,MOVIE,2022,,78,['documentation'],"['US', 'GB']",,tt18059108,7.5,551.0
5347,tm965754,Brother in Love 2,MOVIE,2021,,115,['comedy'],[],,tt12738164,7.2,589.0
5348,tm1038355,The Last Mercenary,MOVIE,2021,,110,"['comedy', 'action', 'crime', 'thriller']",['FR'],,tt12808182,5.3,8276.0
5349,ts288472,You Are My Spring,SHOW,2021,,69,"['drama', 'romance', 'thriller', 'fantasy']",['KR'],1.0,tt14169816,7.5,532.0
5350,tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,,73,['documentation'],['US'],,tt14539726,7.8,2534.0
5351,tm945448,Vicky and Her Mystery,MOVIE,2021,,84,"['drama', 'european']",['FR'],,tt10945274,6.4,1789.0
5352,tm949382,Looop Lapeta,MOVIE,2022,,131,"['comedy', 'crime', 'romance', 'thriller', 'action']",['IN'],,tt8907974,5.1,4170.0
5353,tm1030283,Why Did You Kill Me?,MOVIE,2021,R,83,"['documentation', 'crime']",['US'],,tt14318430,5.6,4057.0
5354,ts319460,Russell Howard: Lubricant,SHOW,2021,,63,['comedy'],['GB'],1.0,tt16146342,7.0,791.0
5355,ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,23,"['comedy', 'animation']",['US'],1.0,tt15125616,5.3,1383.0
5356,tm1021689,The Door Into Summer,MOVIE,2021,,118,['scifi'],[],,tt13757540,6.3,594.0
5357,ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'drama']",['ES'],2.0,tt15384346,7.7,836.0
5358,ts320872,Queer Eye Germany,SHOW,2022,TV-14,50,['reality'],['DE'],1.0,tt16369694,7.5,788.0
5359,tm1185568,Broken Idol: The Undoing of Diomedes Díaz,MOVIE,2022,R,102,"['documentation', 'crime']",['CO'],,tt18750180,6.1,144.0
5360,ts317423,Love Never Lies,SHOW,2021,,50,['reality'],['ES'],1.0,tt14540924,5.6,228.0
5361,tm421437,Anne+,MOVIE,2021,,94,"['drama', 'romance']",['NL'],,tt15420598,6.1,1295.0
5362,tm466544,Sooryavanshi,MOVIE,2021,,145,"['action', 'crime', 'thriller']",['IN'],,tt9531772,6.5,75199.0
5363,ts288065,Naomi Osaka,SHOW,2021,TV-14,37,"['documentation', 'sport']",['US'],1.0,tt11898920,6.2,1287.0
5364,tm1106806,Attack of the Hollywood Clichés!,MOVIE,2021,,59,['documentation'],"['US', 'GB']",,,,
5365,ts226392,Sexify,SHOW,2021,TV-MA,44,"['drama', 'comedy']",['PL'],1.0,tt14315542,6.5,4907.0
5366,ts306188,Motel Makeover,SHOW,2021,,30,['reality'],['CA'],1.0,tt15128558,4.8,688.0
5367,ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,54,"['scifi', 'war', 'drama']",['JP'],1.0,tt15569106,6.7,404.0
5368,tm1119136,Game Changer,MOVIE,2021,,102,"['crime', 'drama', 'romance', 'thriller', 'comedy']",['TH'],,tt13677352,4.4,109.0
5369,tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,,8,['documentation'],['IT'],,tt10666438,7.0,7.0
5370,tm1098514,The Falls,MOVIE,2021,,129,['drama'],['TW'],,tt15119668,7.0,1413.0
5371,tm1000599,The Last Forest,MOVIE,2021,,74,"['drama', 'documentation']",['BR'],,tt14029622,7.3,385.0
5372,ts288195,Invisible City,SHOW,2021,TV-MA,36,"['drama', 'fantasy', 'thriller', 'crime']",['BR'],2.0,tt8878862,7.7,18.0
5373,ts257271,The Time It Takes,SHOW,2021,TV-MA,13,"['drama', 'romance', 'comedy']",['ES'],1.0,tt13322938,7.1,1183.0
5374,tm1104252,Escape the Undertaker,MOVIE,2021,,31,['horror'],['US'],,tt15387782,4.3,394.0
5375,tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,"['documentation', 'history', 'sport']",['US'],,tt15095938,6.9,906.0
5376,tm1107912,American Girl,MOVIE,2021,,101,['drama'],['TW'],,tt15623752,7.2,1032.0
5377,tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,,89,['documentation'],['DE'],,tt11188850,7.7,888.0
5378,tm876608,Sounds Like Love,MOVIE,2021,,110,"['comedy', 'music', 'romance', 'drama']",['ES'],,tt11698662,5.4,2023.0
5379,tm1119015,Love Like the Falling Petals,MOVIE,2022,,128,"['romance', 'drama']",['JP'],,tt14227972,6.2,350.0
5380,ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,"['reality', 'romance']",['BR'],1.0,tt14902484,5.4,443.0
5381,ts297247,That Girl Lay Lay,SHOW,2021,TV-G,23,['comedy'],['US'],2.0,tt14442054,3.4,232.0
5382,tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,,179,"['drama', 'crime']",['PL'],,tt16453244,6.0,2152.0
5383,ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,"['comedy', 'reality']",['IT'],1.0,tt15326678,6.5,157.0
5384,tm1129217,Anonymously Yours,MOVIE,2021,R,101,"['romance', 'drama']",['MX'],,tt16088568,5.7,1541.0
5385,ts297675,Sexy Beasts,SHOW,2021,TV-14,23,"['reality', 'romance']",[],2.0,tt14916746,4.6,1105.0
5386,tm454879,Major Grom: Plague Doctor,MOVIE,2021,,136,"['action', 'crime']",['RU'],,tt7601480,6.3,11715.0
5387,ts282840,Worn Stories,SHOW,2021,TV-MA,30,['documentation'],['US'],1.0,tt14177168,6.6,311.0
5388,ts321966,WWII in Color: Road to Victory,SHOW,2021,,51,"['documentation', 'history', 'war']",['GB'],1.0,tt16477402,8.2,1362.0
5389,ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['MX'],1.0,tt15101964,6.2,335.0
5390,tm996040,Forever Out of My League,MOVIE,2022,,104,"['romance', 'comedy', 'drama']",['IT'],,tt14362698,5.2,368.0
5391,ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,"['drama', 'romance']",['JP'],1.0,tt15410190,6.1,704.0
5392,ts291150,Soil,SHOW,2021,TV-MA,48,"['comedy', 'drama']",['BE'],1.0,tt14319674,7.2,478.0
5393,tm982887,The Minimalists: Less Is Now,MOVIE,2021,,53,['documentation'],['US'],,tt13583144,5.9,4027.0
5394,ts286632,Why Are You Like This?,SHOW,2021,,24,['comedy'],['AU'],1.0,tt8540808,6.5,1480.0
5395,ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,"['comedy', 'romance']",['IN'],1.0,tt18274188,6.7,1302.0
5396,ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,29,['reality'],[],1.0,tt15665668,6.7,466.0
5397,ts314395,The Motive,SHOW,2021,,35,"['crime', 'documentation']",[],1.0,tt15529566,5.3,1383.0
5398,ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,"['drama', 'comedy', 'romance']",['SA'],1.0,tt18253682,5.3,65.0
5399,tm1111920,Making The Billion Dollar Code,MOVIE,2021,,28,['documentation'],['DE'],,,,
5400,ts317064,Where Is Marta?,SHOW,2021,,63,"['crime', 'documentation']",['ES'],1.0,tt15796898,6.8,1150.0
5401,tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,R,36,['comedy'],[],,tt18278666,6.7,414.0
5402,tm998033,Doctor,MOVIE,2021,,150,"['thriller', 'comedy', 'crime', 'action']",['IN'],,tt11374902,7.6,14590.0
5403,tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,,101,['documentation'],['US'],,tt10393074,7.7,307.0
5404,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,"['romance', 'fantasy', 'comedy', 'drama']",['MX'],2.0,tt11937732,7.2,1766.0
5405,tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,117,"['action', 'fantasy']","['NZ', 'HK']",,tt7587604,4.7,2079.0
5406,ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,"['crime', 'documentation']",['BR'],1.0,tt15233856,6.5,777.0
5407,tm1143258,Hey! Sinamika,MOVIE,2022,,149,"['drama', 'romance']",['IN'],,tt11953194,6.1,2759.0
5408,ts310335,Insiders,SHOW,2021,TV-MA,48,['reality'],['ES'],2.0,tt15436028,4.2,609.0
5409,tm1111616,David and the Elves,MOVIE,2021,,106,"['fantasy', 'comedy', 'family']",['PL'],,tt16024816,5.2,687.0
5410,tm1011188,Meskina,MOVIE,2021,,98,"['comedy', 'romance']",['NL'],,tt13691036,5.6,826.0
5411,ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,"['reality', 'romance']",['MX'],1.0,tt15251764,5.2,260.0
5412,tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,13,['drama'],['US'],,tt17162524,6.5,
5413,tm1178876,Battle: Freestyle,MOVIE,2022,,88,"['romance', 'drama', 'music']",['NO'],,tt13350858,4.3,313.0
5414,ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,"['action', 'crime', 'thriller', 'drama']",['MX'],1.0,tt15016440,7.5,51.0
5415,ts254928,D.P.,SHOW,2021,TV-MA,62,['action'],['KR'],1.0,,,
5416,ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,37,['documentation'],['SG'],1.0,tt16583602,6.6,474.0
5417,tm1040337,Security,MOVIE,2021,,118,['thriller'],['IT'],,tt11892916,5.0,1935.0
5418,ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,25,"['comedy', 'family']",['US'],1.0,tt13018090,4.1,1853.0
5419,ts287703,Mine,SHOW,2021,TV-14,69,['drama'],['KR'],1.0,tt14023192,7.8,1101.0
5420,ts287838,Mad for Each Other,SHOW,2021,,35,"['drama', 'comedy', 'romance']",['KR'],1.0,tt14596414,7.9,1518.0
5421,ts243780,Sharkdog,SHOW,2021,TV-Y,0,"['comedy', 'family', 'animation']","['SG', 'US']",1.0,tt12211696,6.2,136.0
5422,ts289364,Cat People,SHOW,2021,TV-14,32,['documentation'],['US'],1.0,tt14818454,6.3,266.0
5423,ts279953,Law School,SHOW,2021,,60,"['crime', 'drama', 'thriller']",['KR'],1.0,tt13885336,8.1,2024.0
5424,tm1173363,Blippi The Musical,MOVIE,2022,G,60,"['action', 'music']",[],,,,
5425,tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,"['animation', 'action', 'fantasy', 'thriller']",['JP'],,tt14837960,5.5,800.0
5426,ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,"['romance', 'reality']",['BR'],1.0,tt15018224,6.1,425.0
5427,tm979688,Homunculus,MOVIE,2021,,119,"['drama', 'thriller', 'fantasy']",['JP'],,tt14404280,5.5,2632.0
5428,ts297065,Tattoo Redo,SHOW,2021,TV-MA,30,['reality'],['US'],1.0,tt14956090,5.8,680.0
5429,ts304709,Bake Squad,SHOW,2021,TV-PG,38,['reality'],['US'],1.0,tt15078760,6.9,651.0
5430,ts273318,Country Comfort,SHOW,2021,TV-PG,24,"['drama', 'comedy', 'action', 'family', 'music']",['US'],1.0,tt11717394,6.9,3301.0
5431,ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,"['drama', 'family', 'music']",['ES'],1.0,tt12379170,5.9,110.0
5432,tm1018418,Two Distant Strangers,MOVIE,2021,R,32,['drama'],['US'],,tt13472984,,
5433,ts317144,Adventure Beast,SHOW,2021,TV-MA,19,"['comedy', 'animation']",['US'],1.0,tt15478708,5.2,496.0
5434,tm1165118,UFO,MOVIE,2022,,109,"['drama', 'romance', 'documentation']",['TR'],,tt14369286,4.8,728.0
5435,tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,,93,['documentation'],['US'],,tt12443702,7.8,258.0
5436,tm1091155,Untold: Breaking Point,MOVIE,2021,R,79,"['documentation', 'sport']",['US'],,tt15101938,7.6,2400.0
5437,tm872496,Autumn Girl,MOVIE,2021,,105,"['drama', 'romance']",['PL'],,tt11412892,5.4,486.0
5438,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],1.0,tt14202476,6.8,68.0
5439,tm1179579,In Good Hands,MOVIE,2022,,104,"['drama', 'family', 'romance', 'comedy']",['TR'],,tt14898794,5.6,2325.0
5440,tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,"['romance', 'comedy', 'drama']",['US'],,tt13701962,5.5,2231.0
5441,ts282155,Zero,SHOW,2021,TV-MA,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",['IT'],1.0,tt10619486,5.6,1270.0
5442,ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,"['animation', 'documentation']",['US'],1.0,tt14318406,6.8,445.0
5443,ts272515,Dealer,SHOW,2021,TV-MA,32,"['action', 'drama', 'crime', 'thriller']",['FR'],1.0,tt13702252,6.1,659.0
5444,tm960145,Spoiled Brats,MOVIE,2021,,95,['comedy'],['FR'],,tt13079150,6.1,5361.0
5445,tm990835,The Girl on the Train,MOVIE,2021,,128,"['drama', 'thriller', 'crime']",['IN'],,tt8907992,4.4,14348.0
5446,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,"['comedy', 'family', 'fantasy', 'animation', 'action']","['ES', 'US']",1.0,tt2386826,7.3,1193.0
5447,ts288540,Ray,SHOW,2021,TV-MA,59,"['drama', 'thriller', 'crime']",['IN'],1.0,tt14160660,7.2,8668.0
5448,tm1115392,Shyam Singha Roy,MOVIE,2021,,157,"['drama', 'romance', 'horror', 'thriller']",['IN'],,tt13349716,7.9,10903.0
5449,tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,,63,['comedy'],['GB'],,tt15091640,6.0,561.0
5450,tm1047190,The Phantom,MOVIE,2021,,81,"['crime', 'documentation']","['GB', 'US']",,tt14597294,6.4,709.0
5451,tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,,96,['documentation'],"['GB', 'US']",,tt13244024,6.8,383.0
5452,tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,"['crime', 'history', 'thriller', 'documentation']",['ES'],,tt13323092,6.5,2054.0
5453,tm1115800,Theo Von: Regular People,MOVIE,2021,,61,['comedy'],['US'],,tt15579188,5.1,729.0
5454,tm1000037,Je suis Karl,MOVIE,2021,R,126,"['drama', 'thriller', 'european', 'romance']","['CZ', 'DE']",,tt9205538,5.4,889.0
5455,ts313902,Your Life is a Joke,SHOW,2021,TV-MA,37,"['comedy', 'documentation']",['DE'],1.0,tt15663868,5.5,83.0
5456,tm1023388,Madame Claude,MOVIE,2021,,112,"['drama', 'crime', 'romance']",['FR'],,tt10307724,5.4,3282.0
5457,tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,,65,['comedy'],[],,tt15938722,5.7,500.0
5458,tm816591,The Getaway King,MOVIE,2021,,100,"['action', 'comedy', 'crime', 'drama']",['PL'],,tt10516196,6.8,973.0
5459,ts275448,Navillera,SHOW,2021,,64,['drama'],['KR'],1.0,tt13885302,8.8,2024.0
5460,ts287853,Coyotes,SHOW,2021,,45,['drama'],"['BE', 'LU']",1.0,tt13847924,5.1,293.0
5461,ts342479,Supercães,SHOW,2022,,30,"['comedy', 'family']",['CA'],1.0,tt18469966,,
5462,tm1088320,Father Christmas Is Back,MOVIE,2021,PG-13,105,['comedy'],['GB'],,tt13103340,4.5,5622.0
5463,ts287149,Hype House,SHOW,2022,TV-MA,32,['reality'],['US'],1.0,tt15257704,2.3,2860.0
5464,tm1065788,Last Summer,MOVIE,2021,,101,"['romance', 'drama']",['TR'],,tt13067004,6.3,2774.0
5465,ts270807,"Hello, Me!",SHOW,2021,,61,"['scifi', 'comedy', 'fantasy', 'romance']",['KR'],1.0,tt13670090,7.3,538.0
5466,tm926580,A Family,MOVIE,2021,R,136,"['crime', 'drama']",['JP'],,tt13356884,7.0,2158.0
5467,tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,MOVIE,2022,R,54,['comedy'],[],,tt15338656,6.1,125.0
5468,ts273461,Word of Honor,SHOW,2021,TV-14,43,"['action', 'scifi']",['CN'],1.0,,,
5469,tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,68,"['music', 'comedy']",['US'],,tt15763882,5.1,1579.0
5470,tm979182,Red Dot,MOVIE,2021,,86,"['horror', 'thriller', 'drama']",['SE'],,tt11307814,5.5,13156.0
5471,tm1092309,We Couldn't Become Adults,MOVIE,2021,,124,"['drama', 'romance']",['JP'],,tt14236064,6.5,655.0
5472,tm1031186,Heroes: Silence and Rock & Roll,MOVIE,2021,,95,"['music', 'documentation']",['ES'],,tt14354838,7.5,641.0
5473,tm1092075,Forever Rich,MOVIE,2021,R,89,"['drama', 'comedy', 'music', 'thriller', 'crime']",['NL'],,tt12748300,5.5,993.0
5474,tm1017664,Baggio: The Divine Ponytail,MOVIE,2021,,91,"['drama', 'sport']",['IT'],,tt14025788,6.1,4296.0
5475,ts316965,Ridley Jones,SHOW,2021,TV-Y,28,"['animation', 'comedy', 'family', 'fantasy']",['US'],3.0,tt13351440,4.7,223.0
5476,ts297763,Myth and Mogul: John DeLorean,SHOW,2021,TV-14,44,"['documentation', 'crime']",['US'],1.0,tt14968268,6.8,1009.0
5477,tm963023,Chandigarh Kare Aashiqui,MOVIE,2021,,117,"['crime', 'drama', 'romance', 'comedy']",['IN'],,tt12861850,6.9,12303.0
